guest_id,nationality,home_city,home_country,guest_tier,first_seen_date,first_seen_brand,dietary_flags,preferred_language,lifetime_spend_aed,total_visits,brands_visited_count,last_visit_date,acquisition_channel,event_host_count,consent_status
G-102332,Italy,Rome,Italy,Platinum,2025-10-13,Nammos,,IT,507320,394,2,2025-12-13,Direct,0,None
G-102333,France,Paris,France,Standard,2024-09-28,Nammos,,FR,13303,10,1,2025-09-04,Direct,0,Full
G-102334,Russia,Moscow,Russia,Platinum,2025-07-04,Em Sherif,"vegetarian,gluten-free",RU,450741,169,3,2025-12-16,Direct,3,Full
G-102335,USA,Los Angeles,USA,Standard,2025-10-05,Em Sherif,,EN,5752,2,1,2026-04-09,Concierge,0,Full
G-102336,Lebanon,Beirut,Lebanon,Standard,2024-05-23,Em Sherif,vegetarian,AR,5667,2,1,2025-01-01,Digital,0,Full
G-102337,Italy,Milan,Italy,Standard,2025-12-21,Nammos,halal,IT,19616,13,1,2026-03-28,Concierge,0,None
G-102338,France,Nice,France,Diamond,2024-10-27,Nammos,,FR,3448835,1422,2,2025-04-30,Hotel partner,0,Full
G-102339,USA,Los Angeles,USA,Standard,2025-02-02,Nammos,pescatarian,EN,22257,16,1,2026-03-09,Referral,0,None
G-102340,Qatar,Doha,Qatar,Platinum,2025-09-13,CE LA VI,,AR,660891,311,4,2026-04-07,Concierge,0,Full
G-102341,UAE,Sharjah,UAE,Standard,2025-08-30,Em Sherif,gluten-free,AR,21807,13,1,2025-12-06,Direct,0,Full
G-102342,UAE,Sharjah,UAE,Standard,2026-03-24,Em Sherif,,AR,18641,6,1,2026-04-02,Direct,0,Full
G-102343,Italy,Milan,Italy,Standard,2026-01-10,Nammos,,IT,23479,10,1,2026-03-04,Concierge,0,None
G-102344,UK,London,UK,Gold,2024-11-30,Nammos,,EN,122792,56,1,2025-05-21,Digital,0,Full
G-102345,UAE,Abu Dhabi,UAE,Platinum,2025-03-18,AlphaMind,,AR,182980,88,1,2025-12-14,Referral,1,Full
G-102346,UAE,Dubai,UAE,Standard,2025-04-05,Em Sherif,gluten-free,AR,3962,2,1,2026-02-09,Hotel partner,0,None
G-102347,France,Paris,France,Standard,2024-08-13,Em Sherif,,FR,15693,5,1,2024-11-20,Hotel partner,0,Partial
G-102348,UAE,Abu Dhabi,UAE,Platinum,2025-04-30,Em Sherif,,AR,551947,210,2,2025-10-07,Referral,0,Full
G-102349,UAE,Dubai,UAE,Diamond,2024-08-06,Nammos,halal,AR,4801278,2960,2,2025-12-11,Concierge,1,Full
G-102350,Russia,Saint Petersburg,Russia,Gold,2024-12-13,Nammos,,RU,114898,51,2,2026-03-09,Hotel partner,0,Full
G-102351,UAE,Dubai,UAE,Standard,2025-05-26,Nammos,gluten-free,AR,20265,7,1,2025-11-07,Direct,0,Partial
G-102352,Lebanon,Beirut,Lebanon,Standard,2024-12-07,Em Sherif,vegan,AR,12615,5,3,2026-04-01,Concierge,0,Full
G-102353,UAE,Sharjah,UAE,Standard,2024-09-29,Nammos,,AR,21219,13,1,2025-07-27,Direct,0,None
G-102354,France,Paris,France,Standard,2025-05-15,Nammos,,FR,2739,1,1,2025-08-22,Direct,0,Full
G-102355,UK,London,UK,Standard,2024-11-03,Nammos,,EN,26907,11,1,2026-01-22,Concierge,0,None
G-102356,UK,London,UK,Standard,2025-08-22,CE LA VI,,EN,25540,12,1,2026-03-30,Direct,0,None
G-102357,USA,Miami,USA,Standard,2024-12-20,Nammos,,EN,29970,21,1,2025-10-13,Concierge,0,Full
G-102358,UK,London,UK,Platinum,2025-11-10,CE LA VI,vegan,EN,428437,207,3,2025-12-28,Concierge,0,Full
G-102359,USA,Miami,USA,Platinum,2026-02-14,Em Sherif,,EN,417276,219,3,2026-03-28,Direct,0,None
G-102360,UK,Manchester,UK,Standard,2025-06-02,Nammos,pescatarian,EN,3080,1,1,2026-01-22,Direct,0,Full
G-102361,UK,Manchester,UK,Standard,2026-04-02,Nammos,,EN,22980,14,1,2026-04-05,Direct,0,Full
G-102362,UAE,Abu Dhabi,UAE,Standard,2026-01-07,Em Sherif,halal,AR,5311,3,2,2026-02-05,Referral,0,None
G-102363,UAE,Sharjah,UAE,Standard,2024-11-18,Nammos,,AR,21859,13,1,2025-02-13,Direct,0,None
G-102364,UK,London,UK,Standard,2024-05-21,AlphaMind,,EN,29766,14,2,2026-03-16,Direct,0,Full
G-102365,Qatar,Doha,Qatar,Standard,2024-09-18,Nammos,,AR,13487,7,1,2026-04-19,Referral,0,None
G-102366,UAE,Abu Dhabi,UAE,Standard,2025-11-18,Nammos,,AR,16634,6,1,2026-03-06,Direct,0,Full
G-102367,UAE,Sharjah,UAE,Standard,2025-10-20,CE LA VI,vegan,AR,8489,4,1,2026-01-11,Concierge,0,Full
G-102368,India,Bangalore,India,Platinum,2025-09-27,CE LA VI,,EN,542963,406,3,2026-01-18,Direct,0,Full
G-102369,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-10-05,CE LA VI,gluten-free,AR,19594,9,2,2026-03-28,Concierge,0,Partial
G-102370,UK,London,UK,Standard,2025-04-17,CE LA VI,,EN,18139,6,1,2026-03-24,Concierge,0,Partial
G-102371,UK,Manchester,UK,Standard,2025-09-11,CE LA VI,,EN,29467,12,1,2026-02-15,Digital,0,Partial
G-102372,India,Mumbai,India,Diamond,2026-03-16,Nammos,,EN,4706917,1794,1,2026-03-26,Digital,0,Full
G-102373,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2024-12-13,Em Sherif,,AR,8558,3,1,2025-07-11,Concierge,0,Partial
G-102374,India,Delhi,India,Gold,2025-01-08,Em Sherif,,EN,112021,87,2,2026-03-26,Digital,1,Full
G-102375,UAE,Sharjah,UAE,Standard,2025-07-18,Nammos,,AR,22676,17,1,2026-03-07,Digital,0,None
G-102376,USA,Miami,USA,Standard,2025-11-06,CE LA VI,,EN,19838,7,1,2026-03-26,Referral,0,Partial
G-102377,Russia,Moscow,Russia,Standard,2024-10-25,CE LA VI,,RU,26064,11,1,2025-10-12,Hotel partner,0,Full
G-102378,UAE,Dubai,UAE,Standard,2025-06-21,CE LA VI,,AR,4683,3,1,2026-01-15,Hotel partner,0,Full
G-102379,Germany,Munich,Germany,Standard,2025-04-02,Nammos,pescatarian,DE,22202,18,1,2025-10-17,Digital,0,Full
G-102380,UAE,Abu Dhabi,UAE,Standard,2025-02-25,AlphaMind,pescatarian,AR,29982,11,1,2026-02-22,Concierge,0,Partial
G-102381,India,Mumbai,India,Standard,2025-10-18,CE LA VI,halal,EN,23549,11,1,2026-02-16,Direct,0,Partial
G-102382,France,Paris,France,Gold,2025-09-11,Em Sherif,,FR,146554,73,2,2026-04-26,Direct,0,Full
G-102383,UAE,Dubai,UAE,Diamond,2024-12-14,CE LA VI,,AR,3130694,2506,3,2025-03-11,Concierge,0,Full
G-102384,USA,Miami,USA,Standard,2025-11-19,Nammos,,EN,27495,10,1,2026-02-26,Concierge,0,Full
G-102385,Germany,Munich,Germany,Standard,2025-02-12,Nammos,,DE,5035,2,1,2025-08-08,Digital,0,Full
G-102386,UK,London,UK,Gold,2024-11-23,Em Sherif,,EN,91453,38,2,2025-04-17,Referral,0,Full
G-102387,USA,New York,USA,Standard,2025-01-17,Em Sherif,,EN,26900,13,2,2026-02-08,Direct,0,Full
G-102388,France,Nice,France,Standard,2025-07-15,Em Sherif,,FR,19239,10,1,2025-10-29,Hotel partner,0,Partial
G-102389,Qatar,Doha,Qatar,Standard,2025-07-23,Em Sherif,,AR,4514,2,1,2026-03-25,Digital,0,Full
G-102390,Qatar,Doha,Qatar,Standard,2026-02-05,Nammos,,AR,23411,9,1,2026-04-19,Direct,0,Full
G-102391,USA,New York,USA,Standard,2025-02-16,AlphaMind,,EN,11668,4,1,2026-01-19,Direct,0,Full
G-102392,USA,Miami,USA,Platinum,2024-11-24,Nammos,halal,EN,644388,271,4,2026-02-14,Direct,1,Full
G-102393,UK,Manchester,UK,Standard,2025-10-24,CE LA VI,,EN,18093,6,1,2026-04-13,Referral,0,Partial
G-102394,Lebanon,Beirut,Lebanon,Gold,2025-10-20,Nammos,halal,AR,82137,53,2,2026-03-22,Hotel partner,0,None
G-102395,UAE,Sharjah,UAE,Standard,2024-09-11,Nammos,,AR,20876,13,1,2025-06-29,Direct,0,Full
G-102396,India,Bangalore,India,Standard,2024-08-08,Nammos,,EN,21401,12,2,2025-08-05,Referral,0,Full
G-102397,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2024-12-05,Em Sherif,,AR,19703,9,1,2025-07-10,Direct,0,Full
G-102398,UK,London,UK,Standard,2025-03-13,Nammos,,EN,15012,7,1,2025-11-23,Hotel partner,0,Partial
G-102399,UK,London,UK,Standard,2025-05-05,AlphaMind,,EN,20271,11,1,2026-02-04,Direct,0,Partial
G-102400,France,Cannes,France,Standard,2025-05-05,Nammos,,FR,19380,13,1,2026-02-21,Hotel partner,0,Full
G-102401,USA,Los Angeles,USA,Standard,2025-07-05,Em Sherif,,EN,19268,11,3,2025-08-30,Concierge,0,Full
G-102402,USA,Miami,USA,Standard,2025-03-25,AlphaMind,,EN,20954,10,1,2026-03-03,Hotel partner,0,Full
G-102403,UAE,Dubai,UAE,Standard,2024-10-11,Nammos,,AR,11672,6,1,2026-03-25,Direct,0,Partial
G-102404,Bahrain,Manama,Bahrain,Standard,2025-05-14,Em Sherif,,AR,23487,12,2,2026-01-17,Concierge,0,None
G-102405,UK,Manchester,UK,Standard,2025-10-02,Em Sherif,gluten-free,EN,12034,5,1,2025-12-06,Concierge,0,Full
G-102406,Saudi Arabia,Riyadh,Saudi Arabia,Gold,2025-08-26,Em Sherif,gluten-free,AR,78052,29,1,2026-02-16,Concierge,0,Partial
G-102407,USA,Los Angeles,USA,Diamond,2025-10-23,Em Sherif,,EN,2145617,897,3,2026-03-06,Concierge,0,Partial
G-102408,UAE,Dubai,UAE,Gold,2024-12-24,Nammos,,AR,109462,46,1,2025-04-16,Concierge,0,Full
G-102409,France,Paris,France,Standard,2025-10-21,CE LA VI,,FR,7204,2,1,2026-03-28,Concierge,0,None
G-102410,USA,Miami,USA,Standard,2024-11-05,Em Sherif,vegan,EN,2934,2,1,2025-10-25,Hotel partner,0,Full
G-102411,France,Cannes,France,Platinum,2025-07-13,Nammos,,FR,641045,262,3,2026-01-13,Hotel partner,0,Partial
G-102412,UK,Manchester,UK,Standard,2025-07-04,Nammos,,EN,24850,10,1,2026-01-01,Digital,0,Full
G-102413,Qatar,Doha,Qatar,Platinum,2025-08-14,Em Sherif,,AR,310501,189,1,2026-02-14,Digital,0,Full
G-102414,India,Bangalore,India,Standard,2025-04-29,Nammos,vegan,EN,23587,8,1,2025-11-04,Digital,0,Full
G-102415,UAE,Abu Dhabi,UAE,Standard,2025-04-27,Nammos,,AR,24367,14,1,2026-01-15,Concierge,0,Full
G-102416,Russia,Moscow,Russia,Standard,2025-08-12,Em Sherif,vegan,RU,13291,7,1,2026-03-19,Direct,0,Full
G-102417,Kuwait,Kuwait City,Kuwait,Standard,2025-04-04,Em Sherif,,AR,9851,3,1,2025-06-26,Digital,0,Full
G-102418,Qatar,Doha,Qatar,Standard,2025-11-04,Nammos,,AR,24966,10,1,2026-03-11,Concierge,0,Partial
G-102419,UAE,Sharjah,UAE,Standard,2025-07-10,Nammos,,AR,13960,5,1,2026-01-06,Concierge,0,Full
G-102420,Saudi Arabia,Jeddah,Saudi Arabia,Gold,2025-02-20,AlphaMind,,AR,81123,54,2,2026-03-22,Direct,0,None
G-102421,USA,Miami,USA,Standard,2024-11-12,CE LA VI,,EN,21906,9,1,2025-09-21,Direct,0,None
G-102422,Russia,Saint Petersburg,Russia,Standard,2025-10-16,Nammos,,RU,17226,7,1,2026-01-30,Referral,0,Full
G-102423,UK,Manchester,UK,Diamond,2025-04-07,CE LA VI,halal,EN,2824065,1146,2,2026-04-20,Direct,0,None
G-102424,India,Delhi,India,Standard,2024-07-07,Em Sherif,gluten-free,EN,12773,4,1,2025-04-17,Hotel partner,0,Full
G-102425,Russia,Moscow,Russia,Standard,2025-08-03,CE LA VI,,RU,11409,5,1,2025-12-28,Concierge,0,Partial
G-102426,India,Bangalore,India,Standard,2024-11-07,Em Sherif,,EN,15524,7,1,2025-09-17,Direct,0,Full
G-102427,India,Bangalore,India,Standard,2025-04-24,CE LA VI,,EN,23879,8,2,2026-02-03,Digital,0,Full
G-102428,UAE,Abu Dhabi,UAE,Diamond,2024-10-22,Nammos,,AR,1617795,762,3,2026-03-01,Referral,1,None
G-102429,Qatar,Doha,Qatar,Gold,2025-02-07,AlphaMind,pescatarian,AR,86542,48,2,2025-11-23,Direct,0,Partial
G-102430,UAE,Abu Dhabi,UAE,Standard,2024-02-29,AlphaMind,,AR,24091,10,1,2025-04-15,Digital,0,Partial
G-102431,Germany,Munich,Germany,Standard,2025-12-23,Nammos,pescatarian,DE,17522,13,1,2026-03-01,Referral,0,Full
G-102432,France,Paris,France,Standard,2024-08-20,Em Sherif,gluten-free,FR,19043,12,2,2026-03-29,Concierge,0,Full
G-102433,Russia,Saint Petersburg,Russia,Diamond,2024-11-13,Nammos,,RU,4120993,1644,3,2026-01-09,Concierge,0,Partial
G-102434,USA,New York,USA,Standard,2025-03-08,Em Sherif,gluten-free,EN,13327,6,2,2025-05-21,Direct,0,Full
G-102435,UAE,Dubai,UAE,Standard,2026-03-30,Nammos,halal,AR,24008,9,2,2026-04-01,Referral,0,None
G-102436,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-01-27,Em Sherif,gluten-free,AR,4861,3,2,2025-08-26,Direct,0,Partial
G-102437,USA,Los Angeles,USA,Diamond,2025-07-18,Em Sherif,,EN,4208531,1765,2,2025-11-08,Referral,0,Full
G-102438,France,Nice,France,Standard,2025-10-14,Em Sherif,,FR,17298,6,1,2026-02-12,Direct,0,Full
G-102439,USA,Los Angeles,USA,Standard,2026-03-09,Em Sherif,,EN,14720,5,1,2026-03-30,Direct,0,None
G-102440,India,Bangalore,India,Standard,2024-12-12,Em Sherif,halal,EN,26587,10,1,2026-02-25,Digital,0,Full
G-102441,Italy,Rome,Italy,Platinum,2025-06-14,Nammos,,IT,612929,233,4,2026-02-21,Referral,0,Full
G-102442,France,Paris,France,Standard,2025-12-05,Nammos,,FR,5838,2,1,2026-03-17,Direct,0,Full
G-102443,USA,New York,USA,Gold,2025-04-02,Em Sherif,,EN,124332,66,3,2025-11-12,Direct,0,Full
G-102444,UK,Manchester,UK,Gold,2024-07-25,CE LA VI,gluten-free,EN,89668,63,1,2026-03-19,Direct,0,Full
G-102445,Italy,Rome,Italy,Gold,2026-02-12,Em Sherif,,IT,119414,58,2,2026-03-22,Concierge,0,None
G-102446,UAE,Dubai,UAE,Standard,2024-07-11,AlphaMind,,AR,11252,4,1,2026-02-12,Direct,0,Full
G-102447,Singapore,Singapore,Singapore,Platinum,2025-09-13,Nammos,,EN,247124,104,3,2026-01-07,Referral,1,Full
G-102448,Qatar,Doha,Qatar,Gold,2024-10-20,AlphaMind,vegetarian,AR,106881,80,1,2025-05-10,Referral,0,Full
G-102449,UK,Manchester,UK,Platinum,2024-09-23,Em Sherif,,EN,692407,322,2,2025-10-13,Referral,0,Full
G-102450,UAE,Dubai,UAE,Standard,2025-10-16,Em Sherif,,AR,17843,7,1,2026-01-16,Direct,0,Full
G-102451,UAE,Dubai,UAE,Gold,2025-09-02,AlphaMind,halal,AR,71256,36,1,2025-12-19,Direct,0,Full
G-102452,Bahrain,Manama,Bahrain,Standard,2025-08-16,Nammos,,AR,7969,3,1,2026-02-04,Direct,0,None
G-102453,Russia,Saint Petersburg,Russia,Standard,2024-12-16,Nammos,gluten-free,RU,11014,6,1,2026-03-31,Concierge,0,Full
G-102454,USA,New York,USA,Standard,2025-09-30,Nammos,,EN,17512,8,1,2026-02-16,Direct,0,Full
G-102455,Qatar,Doha,Qatar,Standard,2026-02-01,Nammos,,AR,17287,8,1,2026-04-02,Concierge,0,Partial
G-102456,UAE,Sharjah,UAE,Standard,2026-01-07,CE LA VI,,AR,8024,3,1,2026-03-14,Direct,0,Full
G-102457,Russia,Moscow,Russia,Standard,2025-06-07,Nammos,,RU,27157,20,1,2025-10-29,Direct,0,Full
G-102458,India,Mumbai,India,Standard,2025-08-12,Em Sherif,halal,EN,26283,14,1,2026-03-06,Direct,0,Partial
G-102459,Singapore,Singapore,Singapore,Standard,2025-12-21,Nammos,,EN,25836,16,2,2026-02-08,Referral,0,None
G-102460,Singapore,Singapore,Singapore,Gold,2025-12-24,CE LA VI,,EN,119557,48,2,2026-03-28,Concierge,0,Full
G-102461,France,Cannes,France,Standard,2025-03-12,CE LA VI,halal,FR,16657,12,2,2025-06-24,Direct,0,Full
G-102462,France,Paris,France,Gold,2025-03-25,Nammos,,FR,82452,30,1,2025-12-20,Referral,0,Full
G-102463,Italy,Milan,Italy,Gold,2024-08-25,Nammos,,IT,96809,36,1,2025-11-17,Direct,0,Full
G-102464,Kuwait,Kuwait City,Kuwait,Standard,2025-06-12,CE LA VI,halal,AR,9163,4,1,2026-03-11,Referral,0,Full
G-102465,Germany,Munich,Germany,Standard,2025-08-01,CE LA VI,,DE,6537,2,1,2025-11-08,Digital,0,Full
G-102466,Russia,Moscow,Russia,Platinum,2024-09-09,Nammos,,RU,772951,527,2,2025-10-04,Hotel partner,1,Full
G-102467,Saudi Arabia,Riyadh,Saudi Arabia,Standard,2024-11-20,Em Sherif,,AR,29952,15,1,2026-03-03,Digital,0,Partial
G-102468,UK,Manchester,UK,Standard,2025-10-09,Nammos,,EN,9066,3,1,2026-03-26,Referral,0,Full
G-102469,Qatar,Doha,Qatar,Standard,2024-09-05,Nammos,,AR,4746,1,1,2026-02-19,Concierge,0,Full
G-102470,Saudi Arabia,Riyadh,Saudi Arabia,Gold,2025-01-14,AlphaMind,,AR,124714,77,2,2025-04-27,Hotel partner,0,Partial
G-102471,USA,Los Angeles,USA,Standard,2025-01-14,Em Sherif,halal,EN,9224,7,2,2026-02-15,Direct,0,Full
G-102472,UAE,Abu Dhabi,UAE,Standard,2025-05-30,Em Sherif,,AR,14914,7,1,2026-01-18,Direct,0,Full
G-102473,Russia,Saint Petersburg,Russia,Gold,2025-06-05,AlphaMind,,RU,38756,22,2,2025-11-02,Concierge,0,Full
G-102474,USA,Los Angeles,USA,Standard,2025-10-28,Em Sherif,,EN,2363,1,2,2026-01-02,Referral,0,Full
G-102475,UAE,Dubai,UAE,Standard,2025-05-13,Nammos,,AR,9925,4,1,2026-01-27,Hotel partner,0,Full
G-102476,Russia,Saint Petersburg,Russia,Gold,2024-09-01,Em Sherif,"vegetarian,gluten-free",RU,77253,31,1,2025-12-10,Referral,0,Partial
G-102477,France,Paris,France,Standard,2025-03-28,AlphaMind,,FR,11593,4,1,2026-03-01,Direct,0,Partial
G-102478,UK,Manchester,UK,Standard,2024-03-11,Em Sherif,,EN,13043,10,1,2026-02-02,Direct,0,Full
G-102479,Kuwait,Kuwait City,Kuwait,Standard,2025-04-19,AlphaMind,,AR,27082,10,1,2025-11-28,Hotel partner,0,Full
G-102480,Russia,Saint Petersburg,Russia,Standard,2025-11-14,CE LA VI,,RU,15073,10,1,2026-02-08,Hotel partner,0,Full
G-102481,India,Delhi,India,Standard,2024-12-30,CE LA VI,,EN,2128,1,1,2025-12-24,Concierge,0,Full
G-102482,France,Cannes,France,Gold,2024-06-14,Em Sherif,,FR,110826,56,1,2024-11-23,Concierge,0,None
G-102483,India,Bangalore,India,Standard,2025-10-26,CE LA VI,,EN,9666,3,1,2026-04-15,Direct,0,Full
G-102484,UK,Manchester,UK,Standard,2025-08-14,Nammos,,EN,26412,16,2,2026-03-02,Hotel partner,0,Full
G-102485,UK,Manchester,UK,Standard,2024-12-19,Nammos,halal,EN,25574,10,1,2026-02-14,Digital,0,None
G-102486,India,Bangalore,India,Standard,2024-11-24,Nammos,,EN,15864,7,1,2026-04-22,Hotel partner,0,Partial
G-102487,Russia,Saint Petersburg,Russia,Standard,2025-08-23,Nammos,,RU,14345,5,1,2026-03-11,Direct,0,None
G-102488,Italy,Milan,Italy,Gold,2025-05-09,AlphaMind,,IT,99641,66,1,2025-12-10,Direct,0,Full
G-102489,Russia,Moscow,Russia,Standard,2025-06-11,Em Sherif,,RU,3550,1,1,2026-03-01,Hotel partner,0,Full
G-102490,UK,London,UK,Standard,2025-09-01,Nammos,halal,EN,22666,15,2,2026-03-02,Concierge,0,Full
G-102491,USA,Los Angeles,USA,Standard,2025-06-15,Em Sherif,,EN,9461,3,2,2025-11-03,Referral,0,None
G-102492,Russia,Moscow,Russia,Platinum,2025-06-05,CE LA VI,,RU,520744,265,2,2026-03-29,Hotel partner,0,Partial
G-102493,Russia,Saint Petersburg,Russia,Standard,2026-03-01,Em Sherif,halal,RU,14213,7,1,2026-03-31,Concierge,0,Partial
G-102494,UAE,Abu Dhabi,UAE,Standard,2025-06-10,Em Sherif,vegan,AR,7661,5,1,2026-03-08,Concierge,0,Partial
G-102495,Qatar,Doha,Qatar,Standard,2025-09-22,AlphaMind,vegetarian,AR,16786,10,1,2026-03-08,Digital,0,None
G-102496,France,Cannes,France,Gold,2025-06-15,CE LA VI,,FR,133286,68,1,2026-01-31,Hotel partner,0,Full
G-102497,Singapore,Singapore,Singapore,Standard,2025-01-07,AlphaMind,pescatarian,EN,26155,12,1,2026-03-17,Direct,0,Full
G-102498,USA,Miami,USA,Standard,2025-01-21,AlphaMind,,EN,27458,17,1,2026-01-02,Direct,0,Full
G-102499,Singapore,Singapore,Singapore,Platinum,2024-10-31,Nammos,,EN,566766,407,1,2026-04-09,Direct,0,Full
G-102500,UK,London,UK,Standard,2025-05-10,Nammos,halal,EN,29131,11,1,2026-03-06,Referral,0,Full
G-102501,UK,Manchester,UK,Standard,2025-02-06,CE LA VI,vegetarian,EN,26573,12,1,2025-12-17,Hotel partner,0,Full
G-102502,Saudi Arabia,Jeddah,Saudi Arabia,Platinum,2025-02-16,Nammos,,AR,790918,496,2,2025-05-24,Direct,0,Partial
G-102503,USA,Los Angeles,USA,Gold,2025-04-28,Em Sherif,pescatarian,EN,138120,49,4,2025-12-11,Digital,1,None
G-102504,UAE,Sharjah,UAE,Standard,2024-10-11,Nammos,vegetarian,AR,19340,7,1,2026-03-12,Direct,0,Full
G-102505,Singapore,Singapore,Singapore,Standard,2025-03-15,Nammos,vegetarian,EN,8130,2,1,2025-08-30,Direct,0,Full
G-102506,India,Delhi,India,Standard,2026-02-18,Em Sherif,,EN,18608,7,3,2026-04-07,Direct,0,Partial
G-102507,Saudi Arabia,Jeddah,Saudi Arabia,Gold,2024-08-30,Em Sherif,,AR,72873,54,1,2024-11-30,Direct,0,Full
G-102508,UAE,Sharjah,UAE,Standard,2024-09-11,AlphaMind,,AR,5536,2,1,2026-01-11,Referral,0,None
G-102509,UAE,Dubai,UAE,Standard,2025-09-09,Nammos,vegetarian,AR,14552,5,1,2026-03-03,Concierge,0,Partial
G-102510,UK,London,UK,Standard,2025-09-21,CE LA VI,,EN,19866,11,1,2026-02-11,Referral,0,Full
G-102511,USA,Los Angeles,USA,Standard,2024-08-25,Nammos,,EN,9685,6,1,2025-12-19,Concierge,0,None
G-102512,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-05-12,Em Sherif,,AR,22266,12,1,2026-02-12,Direct,0,Full
G-102513,UK,Manchester,UK,Gold,2024-09-21,Nammos,halal,EN,90216,49,2,2025-08-13,Referral,0,Partial
G-102514,UK,Manchester,UK,Standard,2025-08-26,Nammos,,EN,18019,8,1,2026-03-11,Direct,0,Partial
G-102515,Singapore,Singapore,Singapore,Gold,2025-08-09,CE LA VI,,EN,102160,41,2,2025-10-13,Concierge,0,Full
G-102516,India,Bangalore,India,Gold,2025-06-30,Nammos,halal,EN,83643,32,1,2025-12-24,Concierge,0,Full
G-102517,UAE,Abu Dhabi,UAE,Gold,2025-06-26,CE LA VI,gluten-free,AR,118399,47,1,2026-03-08,Direct,0,Full
G-102518,UAE,Abu Dhabi,UAE,Gold,2025-09-15,CE LA VI,gluten-free,AR,98302,41,2,2026-02-18,Referral,0,Partial
G-102519,UK,London,UK,Standard,2025-02-19,Em Sherif,,EN,6313,3,1,2026-02-26,Digital,0,None
G-102520,Russia,Saint Petersburg,Russia,Standard,2025-08-02,Nammos,,RU,6336,2,1,2026-03-27,Concierge,0,Full
G-102521,UK,London,UK,Standard,2025-01-26,Nammos,pescatarian,EN,4890,1,2,2025-10-21,Direct,0,Full
G-102522,Italy,Rome,Italy,Gold,2025-03-15,Nammos,,IT,129693,48,2,2025-09-08,Concierge,0,Full
G-102523,Italy,Milan,Italy,Standard,2025-06-06,AlphaMind,,IT,23400,12,2,2026-04-08,Hotel partner,0,Partial
G-102524,Russia,Saint Petersburg,Russia,Platinum,2025-05-26,CE LA VI,"halal,gluten-free",RU,183029,120,2,2026-01-17,Direct,1,Full
G-102525,UAE,Sharjah,UAE,Standard,2025-07-25,Nammos,halal,AR,3294,1,1,2025-12-22,Direct,0,Full
G-102526,France,Paris,France,Gold,2024-02-24,Em Sherif,,FR,107547,86,3,2026-03-12,Concierge,0,Partial
G-102527,USA,New York,USA,Platinum,2025-11-12,Nammos,,EN,171435,73,2,2026-02-07,Digital,0,Partial
G-102528,UK,Manchester,UK,Diamond,2025-02-12,Nammos,,EN,3154168,1646,1,2026-03-09,Concierge,0,None
G-102529,USA,Miami,USA,Platinum,2025-12-19,CE LA VI,,EN,652401,344,3,2026-03-31,Referral,0,None
G-102530,France,Cannes,France,Gold,2025-09-10,CE LA VI,,FR,78570,47,1,2026-03-14,Direct,0,Full
G-102531,UAE,Abu Dhabi,UAE,Standard,2025-11-09,Em Sherif,,AR,24972,13,1,2026-03-07,Direct,0,Partial
G-102532,UAE,Sharjah,UAE,Standard,2025-09-20,Em Sherif,,AR,10710,5,1,2026-01-19,Digital,0,Full
G-102533,UK,London,UK,Standard,2025-10-01,CE LA VI,"halal,gluten-free",EN,11247,5,1,2026-03-14,Hotel partner,0,Full
G-102534,UAE,Dubai,UAE,Gold,2026-03-18,Em Sherif,,AR,97841,54,2,2026-03-31,Hotel partner,0,Full
G-102535,India,Mumbai,India,Standard,2025-11-01,Nammos,pescatarian,EN,23882,16,1,2026-02-05,Digital,0,Partial
G-102536,USA,Los Angeles,USA,Gold,2026-01-24,Em Sherif,,EN,57648,24,1,2026-03-04,Hotel partner,0,Full
G-102537,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-05-16,Nammos,,AR,16040,12,1,2026-02-27,Concierge,0,Full
G-102538,France,Nice,France,Standard,2024-10-16,AlphaMind,,FR,29465,11,1,2025-11-22,Hotel partner,0,Full
G-102539,UAE,Abu Dhabi,UAE,Platinum,2025-07-23,CE LA VI,,AR,573578,354,2,2026-03-11,Concierge,0,Full
G-102540,Saudi Arabia,Jeddah,Saudi Arabia,Standard,2025-07-02,Nammos,,AR,9036,5,1,2026-04-12,Direct,0,Full
G-102541,France,Nice,France,Gold,2025-08-05,Nammos,,FR,69095,31,1,2026-04-04,Digital,0,Full
G-102542,UAE,Abu Dhabi,UAE,Standard,2025-08-31,CE LA VI,,AR,10946,5,1,2026-01-18,Digital,0,None
G-102543,India,Bangalore,India,Gold,2025-07-08,CE LA VI,,EN,54577,21,2,2025-12-17,Direct,0,Full
G-102544,Saudi Arabia,Riyadh,Saudi Arabia,Standard,2024-11-02,Em Sherif,,AR,4167,1,1,2026-04-05,Direct,0,Full
G-102545,UAE,Abu Dhabi,UAE,Platinum,2024-10-02,Nammos,,AR,690724,373,3,2025-09-14,Hotel partner,2,Full
G-102546,UK,Manchester,UK,Standard,2025-08-31,AlphaMind,,EN,25005,19,1,2025-10-25,Concierge,0,Full
