date,venue_id,covers_total,revenue_total_aed,food_revenue_aed,beverage_revenue_aed,food_cost_pct,labor_cost_pct,occupancy_pct,nps_score,events_count,events_revenue_aed,avg_satisfaction
2025-07-13,V-015,110,32783.66,24241.34,8542.3,0.3209,0.2829,0.4365,31,1,2363.89,8.06
2025-04-29,V-015,85,23469.71,17049.27,6420.46,0.3283,0.2639,0.3373,38,1,2236.47,8.42
2025-11-18,V-015,67,24840.98,18762.12,6078.84,0.3233,0.2767,0.2659,33,0,0.0,8.17
2026-03-09,V-015,85,26573.83,19948.89,6624.94,0.3084,0.2812,0.3373,34,0,0.0,8.23
2025-04-05,V-015,105,54538.56,40439.97,14098.57,0.3088,0.2764,0.4167,30,0,0.0,8.0
2025-02-03,V-015,98,31877.51,23707.12,8170.39,0.3106,0.3043,0.3889,26,0,0.0,7.82
2026-04-24,V-015,97,47184.29,34560.04,12624.23,0.3175,0.2789,0.3849,16,0,0.0,7.31
2025-01-10,V-015,109,60238.3,43829.62,16408.7,0.3305,0.2618,0.4325,28,0,0.0,7.94
2025-01-13,V-015,85,31935.09,23510.08,8425.01,0.3422,0.2993,0.3373,34,0,0.0,8.23
2026-01-18,V-015,93,53365.74,39912.38,13453.34,0.3261,0.293,0.369,34,0,0.0,8.21
2025-06-28,V-015,145,82283.71,61636.03,20647.7,0.323,0.287,0.5754,37,1,6032.83,8.37
2025-01-04,V-015,87,54915.36,40323.14,14592.22,0.3233,0.2981,0.3452,28,1,4665.84,7.92
2024-11-03,V-015,102,55064.47,40890.67,14173.78,0.3108,0.271,0.4048,27,1,4845.49,7.86
2026-03-20,V-015,114,51905.89,38464.96,13440.92,0.3061,0.2981,0.4524,37,0,0.0,8.35
2024-12-05,V-015,125,84608.63,62421.26,22187.36,0.3229,0.2737,0.496,32,1,5610.78,8.11
2026-01-23,V-015,90,57284.45,42374.56,14909.9,0.321,0.2791,0.3571,22,0,0.0,7.64
2026-02-07,V-015,114,74088.48,54259.34,19829.14,0.3087,0.2798,0.4524,20,0,0.0,7.53
2025-01-23,V-015,71,34327.22,25432.27,8894.95,0.313,0.2927,0.2817,22,1,4086.5,7.64
2025-10-28,V-015,108,32309.39,23946.92,8362.47,0.3263,0.2644,0.4286,25,0,0.0,7.8
2025-12-30,V-015,87,33219.27,24054.61,9164.64,0.3409,0.3079,0.3452,14,1,2515.06,7.23
2024-12-10,V-015,81,30682.79,22796.31,7886.49,0.3401,0.2603,0.3214,33,0,0.0,8.17
2024-12-01,V-015,114,62927.87,46529.71,16398.16,0.3053,0.2995,0.4524,25,1,3580.5,7.79
2025-01-24,V-015,66,36336.87,26531.9,9804.96,0.3023,0.2968,0.2619,21,0,0.0,7.58
2024-12-21,V-015,97,57345.09,42396.92,14948.13,0.3199,0.2784,0.3849,20,1,1700.5,7.53
2025-05-13,V-015,123,39950.85,29865.53,10085.29,0.3235,0.2994,0.4881,27,1,3490.06,7.88
2025-07-15,V-015,57,11379.81,8633.19,2746.62,0.3268,0.2715,0.2262,11,0,0.0,7.1
2025-09-22,V-015,60,19197.12,14291.67,4905.44,0.3025,0.2812,0.2381,36,0,0.0,8.3
2025-08-26,V-015,97,17658.91,12929.34,4729.55,0.3201,0.3072,0.3849,28,0,0.0,7.92
2025-06-06,V-015,76,38117.48,27961.56,10155.9,0.3263,0.2922,0.3016,30,0,0.0,8.0
2025-05-06,V-015,99,32259.06,23944.19,8314.85,0.3486,0.2609,0.3929,32,2,4473.79,8.14
2025-12-08,V-015,79,38202.95,28265.91,9937.06,0.3048,0.3099,0.3135,22,0,0.0,7.62
2025-06-07,V-015,146,80079.86,60049.04,20030.84,0.3276,0.2711,0.5794,30,0,0.0,8.0
2025-03-22,V-015,78,40410.84,29663.43,10747.39,0.3267,0.2798,0.3095,32,0,0.0,8.14
2025-10-09,V-015,107,40715.3,29974.64,10740.69,0.3082,0.2649,0.4246,22,0,0.0,7.65
2025-06-16,V-015,71,21771.57,16156.3,5615.26,0.3068,0.3008,0.2817,31,0,0.0,8.1
2025-06-30,V-015,56,16516.9,12110.71,4406.19,0.3188,0.2608,0.2222,15,0,0.0,7.29
2026-04-18,V-015,90,48013.33,35141.61,12871.71,0.3464,0.2803,0.3571,22,0,0.0,7.64
2025-08-19,V-015,59,10631.78,7822.45,2809.34,0.3401,0.2903,0.2341,31,0,0.0,8.1
2025-08-07,V-015,96,23354.62,17076.23,6278.42,0.312,0.3027,0.381,33,0,0.0,8.15
2025-02-13,V-015,116,50547.87,37407.64,13140.23,0.3412,0.272,0.4603,31,0,0.0,8.06
2025-10-07,V-015,63,19409.76,14471.31,4938.44,0.3469,0.2727,0.25,30,1,2814.73,8.0
2025-08-08,V-015,72,22663.36,16621.75,6041.61,0.3388,0.2833,0.2857,25,0,0.0,7.8
2025-01-01,V-015,104,38130.1,28370.24,9759.9,0.3342,0.281,0.4127,18,0,0.0,7.44
2026-01-05,V-015,19,7367.16,5438.48,1928.68,0.3487,0.2831,0.0754,56,0,0.0,9.33
2025-07-10,V-015,92,22503.46,16656.9,5846.6,0.3499,0.2708,0.3651,35,1,1532.3,8.29
2025-01-06,V-015,74,27968.18,20692.75,7275.44,0.3232,0.2678,0.2937,30,0,0.0,8.0
2026-03-08,V-016,173,120246.46,63208.76,57037.72,0.3244,0.235,0.4369,30,0,0.0,8.04
2026-02-02,V-016,261,94665.11,48596.34,46068.74,0.2974,0.2382,0.6591,22,1,5343.26,7.65
2025-02-13,V-016,182,100274.33,52381.87,47892.48,0.3232,0.2319,0.4596,28,1,1848.29,7.92
2025-06-03,V-016,195,68779.15,34730.24,34048.9,0.2818,0.2467,0.4924,30,0,0.0,8.0
2024-12-19,V-016,232,125269.27,65532.24,59737.02,0.3188,0.2203,0.5859,32,1,3326.62,8.13
2026-04-18,V-016,228,170163.45,88668.43,81495.02,0.3059,0.2611,0.5758,27,0,0.0,7.88
2025-03-25,V-016,194,71233.81,36111.23,35122.58,0.2937,0.2253,0.4899,31,0,0.0,8.08
2026-01-19,V-016,246,88919.89,46697.19,42222.69,0.2902,0.246,0.6212,31,1,4865.63,8.06
2026-03-14,V-016,247,200567.53,104069.62,96497.94,0.3237,0.2592,0.6237,24,0,0.0,7.72
2025-01-16,V-016,182,94085.06,48421.28,45663.78,0.3275,0.2568,0.4596,21,1,1647.84,7.6
2025-07-01,V-016,179,70261.72,36138.84,34122.87,0.3133,0.2251,0.452,30,2,5114.06,8.0
2025-10-11,V-016,193,161275.17,85235.05,76040.09,0.3048,0.2653,0.4874,25,0,0.0,7.78
2024-12-13,V-016,210,171980.79,89978.49,82002.28,0.2911,0.235,0.5303,34,1,3888.67,8.22
2026-03-27,V-016,261,188089.76,95276.74,92813.04,0.2927,0.2406,0.6591,27,2,8412.74,7.86
2025-01-29,V-016,222,98511.63,51286.62,47225.01,0.2845,0.2447,0.5606,27,0,0.0,7.86
2025-11-07,V-016,188,145647.53,74491.98,71155.51,0.3005,0.2224,0.4747,29,0,0.0,7.96
2025-11-21,V-016,236,183773.38,94889.44,88883.98,0.319,0.2555,0.596,29,0,0.0,7.97
2025-06-20,V-016,189,140697.29,73930.68,66766.66,0.3079,0.2596,0.4773,22,1,5623.69,7.63
2025-04-08,V-016,242,92875.19,48370.56,44504.66,0.281,0.2383,0.6111,23,0,0.0,7.7
2025-12-02,V-016,338,132335.9,68358.1,63977.77,0.2984,0.2239,0.8535,26,2,8830.06,7.84
2026-02-14,V-016,328,260786.29,135891.19,124895.06,0.3061,0.2562,0.8283,23,3,20434.76,7.67
2026-01-14,V-016,235,106050.84,56396.34,49654.5,0.3278,0.2345,0.5934,29,0,0.0,7.97
2026-02-05,V-016,232,121315.62,63072.53,58243.11,0.2875,0.2621,0.5859,29,0,0.0,7.97
2025-06-25,V-016,190,85509.95,44520.1,40989.85,0.3261,0.256,0.4798,24,1,2807.57,7.7
2025-06-23,V-016,203,74293.27,39103.21,35190.09,0.3053,0.2672,0.5126,30,1,1433.6,8.0
2025-12-05,V-016,233,185990.94,95621.16,90369.78,0.3161,0.2637,0.5884,28,1,3163.53,7.94
2025-05-30,V-016,191,150110.15,77681.59,72428.57,0.31,0.2691,0.4823,23,0,0.0,7.68
2025-01-23,V-016,312,172249.81,90048.25,82201.57,0.317,0.2219,0.7879,25,1,2558.92,7.76
2025-09-29,V-016,205,82518.15,42984.98,39533.19,0.2925,0.2531,0.5177,26,2,5690.01,7.82
2024-11-09,V-016,281,218689.11,114176.15,104512.98,0.2826,0.268,0.7096,20,0,0.0,7.54
2025-11-26,V-016,243,107457.14,56666.87,50790.24,0.3253,0.2581,0.6136,31,2,8817.19,8.09
2024-11-26,V-016,245,97999.88,51886.05,46113.82,0.3273,0.2511,0.6187,23,2,5029.85,7.68
2026-04-08,V-016,241,108322.56,55885.6,52436.98,0.2811,0.2303,0.6086,32,1,1990.46,8.12
2025-04-16,V-016,237,93650.63,49802.09,43848.52,0.284,0.23,0.5985,32,1,2798.45,8.12
2025-05-21,V-016,244,103027.21,53828.5,49198.71,0.2831,0.2336,0.6162,33,0,0.0,8.18
2025-01-05,V-016,237,154538.6,79909.97,74628.62,0.3108,0.2654,0.5985,33,0,0.0,8.17
2024-11-04,V-016,212,81652.22,41175.78,40476.42,0.2825,0.2637,0.5354,23,1,4795.26,7.69
2025-01-03,V-016,182,139688.86,74507.8,65181.07,0.3157,0.2549,0.4596,27,1,7520.4,7.86
2026-03-16,V-016,236,93345.73,48471.74,44873.99,0.3288,0.2282,0.596,23,0,0.0,7.68
2026-04-25,V-016,213,166704.08,85108.2,81595.87,0.3157,0.2268,0.5379,26,1,3983.13,7.83
2025-02-05,V-016,218,93190.21,49492.88,43697.31,0.2974,0.2527,0.5505,23,1,2650.43,7.67
2025-09-16,V-016,250,94577.26,48440.55,46136.67,0.2804,0.242,0.6313,25,0,0.0,7.79
2026-04-02,V-016,240,123969.26,63604.61,60364.68,0.3087,0.2611,0.6061,23,1,3200.39,7.67
2025-04-14,V-016,181,69726.74,36380.86,33345.85,0.2969,0.2458,0.4571,31,2,5981.24,8.07
2025-06-07,V-016,214,170596.38,88838.05,81758.36,0.3006,0.2686,0.5404,34,2,8184.47,8.23
2025-08-28,V-016,279,156400.1,81156.24,75243.88,0.2813,0.2495,0.7045,31,4,16367.61,8.08
2025-02-02,V-016,212,145002.1,73950.5,71051.61,0.3155,0.2524,0.5354,26,1,2163.23,7.84
2025-11-16,V-016,237,163628.39,83965.35,79663.06,0.328,0.2402,0.5985,24,0,0.0,7.73
2025-11-06,V-016,281,152130.48,78109.76,74020.66,0.3202,0.2664,0.7096,24,1,3693.28,7.71
2026-01-22,V-016,247,133262.57,69594.98,63667.6,0.2876,0.2258,0.6237,19,1,2187.08,7.47
2025-09-24,V-016,227,94364.32,50530.11,43834.17,0.2932,0.2345,0.5732,24,0,0.0,7.72
2026-03-19,V-016,211,119363.57,61015.18,58348.37,0.3204,0.2451,0.5328,27,1,5464.86,7.86
2025-11-12,V-016,208,95230.6,50077.58,45153.05,0.3164,0.265,0.5253,21,0,0.0,7.58
2025-12-29,V-016,231,84004.24,43519.07,40485.21,0.3095,0.2568,0.5833,31,1,3604.66,8.06
2025-06-09,V-016,241,96506.64,50573.03,45933.59,0.3273,0.2523,0.6086,26,0,0.0,7.83
2026-03-07,V-016,219,174864.63,93666.98,81197.64,0.3276,0.2586,0.553,29,0,0.0,7.97
2025-02-24,V-016,262,100607.97,51524.08,49083.88,0.3294,0.2495,0.6616,31,1,1293.15,8.05
2025-01-08,V-016,183,82695.0,44011.71,38683.29,0.284,0.2226,0.4621,30,2,5037.89,8.03
2026-03-29,V-016,137,82868.9,43384.68,39484.24,0.2913,0.2232,0.346,27,0,0.0,7.89
2025-09-23,V-016,294,109361.68,55973.88,53387.82,0.295,0.2404,0.7424,27,2,5422.18,7.86
2026-01-16,V-016,215,160711.47,83964.5,76747.01,0.2923,0.2459,0.5429,28,1,1077.52,7.9
2025-10-30,V-016,208,112396.51,57116.48,55280.01,0.3062,0.261,0.5253,25,0,0.0,7.79
2026-03-20,V-016,182,141414.16,73989.81,67424.36,0.2971,0.2593,0.4596,30,0,0.0,8.0
2026-02-16,V-016,175,68610.65,35437.69,33172.92,0.3001,0.2391,0.4419,36,1,5322.71,8.31
2025-01-21,V-016,206,77318.38,40021.27,37297.08,0.3066,0.2446,0.5202,31,0,0.0,8.09
2026-03-18,V-016,177,76066.15,39021.22,37044.93,0.3015,0.241,0.447,27,1,3085.3,7.86
2025-04-27,V-016,237,157137.74,81852.05,75285.66,0.2831,0.2319,0.5985,27,1,6884.4,7.88
2024-12-18,V-016,272,114061.74,59767.34,54294.37,0.285,0.2476,0.6869,32,1,3312.51,8.11
2025-03-11,V-016,287,103852.73,54464.73,49387.97,0.2832,0.2674,0.7247,26,1,2335.2,7.85
2024-12-03,V-016,186,69793.65,37360.59,32433.05,0.2969,0.2435,0.4697,31,1,1210.79,8.09
2025-08-07,V-016,264,143634.18,74416.78,69217.44,0.2823,0.2352,0.6667,31,2,11465.34,8.08
2025-09-05,V-016,218,155365.73,79370.25,75995.47,0.2995,0.2524,0.5505,24,1,5487.37,7.72
2025-02-04,V-016,255,97777.8,50101.44,47676.36,0.2992,0.23,0.6439,28,1,1094.45,7.9
2025-03-13,V-016,272,153760.75,79829.44,73931.29,0.3253,0.2478,0.6869,27,0,0.0,7.86
2025-02-16,V-016,238,147775.47,76287.7,71487.79,0.3106,0.2444,0.601,23,1,4853.07,7.67
2025-06-26,V-016,231,127229.92,65911.03,61318.92,0.3291,0.2695,0.5833,29,0,0.0,7.97
2025-05-10,V-016,160,120440.6,62547.96,57892.71,0.2921,0.2623,0.404,25,0,0.0,7.78
2026-01-02,V-016,246,201779.17,104825.31,96953.86,0.3172,0.2203,0.6212,27,0,0.0,7.88
2025-12-24,V-016,238,104989.99,52982.98,52007.04,0.3118,0.2511,0.601,26,1,3513.68,7.81
2026-01-18,V-016,167,113543.97,57242.43,56301.57,0.3146,0.2416,0.4217,29,0,0.0,7.96
2025-05-14,V-016,214,96910.7,50446.52,46464.2,0.2808,0.2684,0.5404,26,0,0.0,7.81
2025-05-29,V-016,156,83657.88,45618.44,38039.48,0.289,0.2587,0.3939,20,1,4690.37,7.55
2026-03-10,V-016,247,100025.36,51949.46,48075.87,0.3219,0.264,0.6237,29,0,0.0,7.97
2025-08-11,V-016,277,110012.77,56106.7,53906.0,0.3084,0.2334,0.6995,26,2,6220.61,7.85
2024-11-30,V-016,239,194568.14,100173.77,94394.38,0.3292,0.2208,0.6035,36,0,0.0,8.31
2025-02-10,V-016,170,68393.37,36293.34,32100.02,0.3129,0.2421,0.4293,37,0,0.0,8.38
2025-11-01,V-016,216,176233.87,92564.97,83668.92,0.3298,0.2249,0.5455,24,1,9150.75,7.71
2025-07-08,V-016,223,91663.49,48190.41,43473.08,0.2958,0.2606,0.5631,23,0,0.0,7.68
2025-01-19,V-016,258,164029.22,86200.67,77828.53,0.3179,0.2269,0.6515,36,0,0.0,8.32
2026-01-01,V-016,229,120266.8,63275.24,56991.58,0.2872,0.2634,0.5783,29,2,6870.7,7.97
2025-10-29,V-016,278,121780.97,62646.72,59134.22,0.3082,0.2569,0.702,35,3,9565.01,8.28
2026-02-21,V-016,131,109222.58,56880.92,52341.63,0.2848,0.2566,0.3308,19,0,0.0,7.48
2025-09-19,V-016,191,154006.1,79134.45,74871.64,0.3261,0.2672,0.4823,20,0,0.0,7.52
2025-11-02,V-016,194,126196.04,66210.65,59985.42,0.3241,0.2352,0.4899,35,1,1819.89,8.25
2026-03-17,V-016,130,50338.89,26294.2,24044.67,0.2891,0.2283,0.3283,26,1,2050.47,7.81
2025-06-22,V-016,248,166033.19,84955.46,81077.72,0.3,0.2562,0.6263,23,1,9292.85,7.69
2026-04-22,V-016,260,113761.07,59145.62,54615.41,0.2835,0.2547,0.6566,33,0,0.0,8.18
2026-04-03,V-016,257,192009.42,99365.26,92644.18,0.315,0.2599,0.649,30,0,0.0,8.03
2025-01-04,V-016,232,187331.6,95845.87,91485.69,0.3057,0.2292,0.5859,29,2,10641.54,7.97
2025-08-19,V-016,176,61428.95,32254.79,29174.14,0.3175,0.2447,0.4444,23,0,0.0,7.68
2025-09-22,V-016,145,55254.1,28052.55,27201.57,0.2894,0.2531,0.3662,29,1,2223.83,7.96
2025-02-18,V-016,184,64291.58,33412.07,30879.5,0.3284,0.2255,0.4646,25,1,1774.0,7.8
2026-04-30,V-016,189,111635.86,56691.0,54944.87,0.3112,0.2549,0.4773,30,1,3685.39,8.0
2025-09-03,V-016,214,97978.02,51404.3,46573.7,0.2817,0.2251,0.5404,21,0,0.0,7.59
2025-09-09,V-016,212,76468.92,40999.78,35469.15,0.2876,0.2511,0.5354,28,0,0.0,7.94
2024-12-06,V-016,237,180969.81,97083.09,83886.69,0.3047,0.2393,0.5985,37,2,10003.85,8.39
2025-08-03,V-016,306,206886.65,107806.34,99080.27,0.3197,0.2345,0.7727,29,1,3335.38,7.95
2024-12-23,V-016,174,66533.74,34727.67,31806.07,0.3159,0.2254,0.4394,30,0,0.0,8.0
2025-09-01,V-016,190,71024.07,36432.8,34591.26,0.2825,0.2461,0.4798,25,1,2949.37,7.79
2025-07-11,V-016,160,130386.22,67813.0,62573.25,0.281,0.2328,0.404,26,0,0.0,7.83
2026-03-04,V-016,228,99017.41,51256.35,47761.02,0.3007,0.2242,0.5758,28,1,2289.5,7.91
2025-01-30,V-016,265,152148.37,79284.77,72863.56,0.3243,0.2296,0.6692,27,2,4889.47,7.87
2025-10-05,V-016,192,122893.27,66208.5,56684.79,0.2877,0.2586,0.4848,24,1,5626.59,7.74
2025-01-06,V-016,250,92850.73,47636.72,45214.01,0.293,0.2679,0.6313,26,0,0.0,7.84
2025-08-02,V-016,195,167725.2,87207.39,80517.86,0.2873,0.2683,0.4924,23,1,6440.56,7.69
2025-09-14,V-016,252,162123.21,83767.21,78356.01,0.3019,0.2485,0.6364,28,0,0.0,7.95
2025-06-10,V-016,198,72960.13,38007.16,34952.96,0.3159,0.2626,0.5,20,1,2610.72,7.55
2025-04-28,V-016,250,92770.33,48958.78,43811.52,0.3076,0.2547,0.6313,27,1,4635.87,7.87
2025-03-19,V-016,191,83433.12,43036.39,40396.78,0.2969,0.2622,0.4823,21,1,2365.8,7.57
2025-03-09,V-016,166,104526.51,53940.79,50585.74,0.2901,0.222,0.4192,26,0,0.0,7.82
2025-03-22,V-016,245,191620.22,98991.71,92628.58,0.2946,0.2406,0.6187,25,0,0.0,7.8
2024-12-12,V-016,329,180580.33,93571.34,87009.04,0.2881,0.2275,0.8308,25,3,14325.31,7.79
2025-01-12,V-016,200,134614.69,70716.7,63897.92,0.3238,0.2435,0.5051,31,1,3477.71,8.06
2025-08-05,V-016,202,74578.67,38633.6,35945.11,0.3053,0.2244,0.5101,39,1,3069.26,8.48
2025-06-16,V-016,170,63300.66,33073.8,30226.85,0.308,0.2595,0.4293,32,0,0.0,8.11
2024-11-11,V-016,170,59910.59,30950.73,28959.85,0.3179,0.2501,0.4293,29,0,0.0,7.96
2025-02-22,V-016,195,155945.41,80284.18,75661.2,0.3042,0.2374,0.4924,36,0,0.0,8.3
2026-01-06,V-016,223,78670.26,40709.81,37960.47,0.3131,0.2448,0.5631,32,1,1946.27,8.13
2024-12-26,V-016,183,97467.96,51939.42,45528.54,0.2801,0.2236,0.4621,35,0,0.0,8.25
2026-03-15,V-016,254,156524.84,81264.57,75260.29,0.3252,0.2687,0.6414,31,1,3957.54,8.08
2024-12-17,V-016,204,77240.32,39425.42,37814.88,0.2947,0.2202,0.5152,23,3,6794.61,7.68
2026-01-23,V-016,340,265951.88,138090.2,127861.66,0.2826,0.2509,0.8586,28,1,6742.13,7.91
2025-08-29,V-016,204,161233.79,82708.5,78525.33,0.2833,0.2461,0.5152,28,0,0.0,7.9
2025-03-17,V-016,162,59148.46,31105.81,28042.68,0.3126,0.2464,0.4091,24,1,1138.74,7.7
2025-10-22,V-016,196,82888.54,42852.57,40035.93,0.3027,0.2433,0.4949,25,2,6096.93,7.8
2025-12-17,V-016,182,75024.53,38438.6,36585.93,0.2905,0.2444,0.4596,30,0,0.0,8.0
2025-10-25,V-016,154,131548.96,69218.74,62330.24,0.3216,0.2523,0.3889,34,0,0.0,8.21
2025-03-21,V-016,200,151662.43,80513.33,71149.06,0.2989,0.2229,0.5051,31,3,15765.84,8.1
2025-11-09,V-016,225,149215.85,77265.07,71950.8,0.2981,0.2405,0.5682,24,2,13990.06,7.71
2026-03-13,V-016,221,171831.78,89059.43,82772.34,0.2874,0.2212,0.5581,29,0,0.0,7.97
2026-02-20,V-016,236,181247.28,94147.45,87099.78,0.2982,0.2342,0.596,30,1,2678.46,8.0
2025-10-01,V-016,221,93013.88,48618.13,44395.79,0.3115,0.2275,0.5581,26,0,0.0,7.82
2025-04-15,V-016,324,118241.57,61266.72,56974.77,0.3141,0.269,0.8182,30,2,4154.57,8.04
2024-11-18,V-016,268,102963.31,53111.42,49851.89,0.289,0.258,0.6768,23,0,0.0,7.68
2026-03-09,V-016,239,89046.01,46428.89,42617.18,0.3008,0.2515,0.6035,27,0,0.0,7.85
2024-11-13,V-016,264,112042.67,59975.43,52067.22,0.3204,0.2625,0.6667,27,0,0.0,7.89
2025-07-31,V-016,251,141424.76,75015.72,66408.99,0.3181,0.2479,0.6338,22,0,0.0,7.65
2025-02-28,V-016,185,136582.7,72473.6,64109.1,0.3093,0.2475,0.4672,36,1,3357.07,8.3
2025-10-03,V-016,237,181405.28,95053.0,86352.28,0.3071,0.2549,0.5985,20,0,0.0,7.54
2026-02-04,V-016,207,94851.87,49409.65,45442.24,0.3114,0.248,0.5227,24,1,4424.93,7.74
2025-10-02,V-016,279,143169.03,75163.18,68005.84,0.3116,0.2566,0.7045,24,3,9138.44,7.7
2025-12-11,V-016,247,130013.22,68101.65,61911.62,0.2818,0.2519,0.6237,30,1,2217.53,8.03
2025-12-14,V-016,288,190147.95,98326.82,91821.1,0.329,0.2263,0.7273,24,0,0.0,7.72
2025-08-09,V-016,154,128415.43,65842.44,62573.03,0.2997,0.2253,0.3889,26,1,2268.39,7.85
2025-01-22,V-016,234,100681.33,52536.94,48144.43,0.298,0.2295,0.5909,21,0,0.0,7.6
2026-02-09,V-016,191,76234.48,39723.01,36511.43,0.3252,0.2217,0.4823,30,0,0.0,8.03
2025-01-07,V-016,237,91284.06,47812.48,43471.58,0.2846,0.2479,0.5985,21,1,3175.65,7.59
2026-01-20,V-016,133,53737.0,28025.22,25711.77,0.2977,0.2604,0.3359,25,0,0.0,7.78
2025-11-03,V-016,149,59894.17,31549.02,28345.19,0.2904,0.2273,0.3763,24,3,11070.61,7.73
2024-12-15,V-016,359,235237.74,121356.15,113881.59,0.2973,0.2471,0.9066,29,0,0.0,7.96
2025-07-09,V-016,260,110141.96,58143.19,51998.78,0.2915,0.2312,0.6566,31,1,4057.63,8.05
2026-02-24,V-016,266,100966.54,51972.6,48993.99,0.32,0.2254,0.6717,27,2,4607.79,7.88
2025-11-20,V-016,168,91005.56,48016.18,42989.39,0.3219,0.2269,0.4242,29,0,0.0,7.96
2025-10-04,V-016,156,122536.9,62496.75,60040.16,0.2915,0.2671,0.3939,32,1,3512.56,8.12
2025-09-06,V-016,201,166100.76,86755.43,79345.33,0.3262,0.2262,0.5076,24,1,9628.56,7.7
2025-10-12,V-016,204,134237.89,70332.17,63905.73,0.3088,0.2221,0.5152,32,1,4927.32,8.14
2025-06-17,V-016,153,61111.59,32739.32,28372.25,0.2997,0.2513,0.3864,21,0,0.0,7.58
2026-04-10,V-016,154,130383.28,67441.53,62941.77,0.3259,0.2551,0.3889,22,1,8046.28,7.61
2025-05-13,V-016,213,79467.08,40996.27,38470.8,0.303,0.232,0.5379,31,2,7287.53,8.06
2025-06-12,V-016,270,149072.15,76758.5,72313.67,0.3144,0.2623,0.6818,34,2,6618.49,8.23
2024-12-05,V-016,252,133412.74,68318.07,65094.65,0.3081,0.2356,0.6364,24,0,0.0,7.71
2025-05-15,V-016,231,124327.15,64116.66,60210.43,0.2812,0.2265,0.5833,27,0,0.0,7.88
2025-04-07,V-016,233,86497.01,45588.34,40908.69,0.2811,0.2214,0.5884,33,1,2443.41,8.17
2025-02-26,V-016,221,95173.66,49666.8,45506.92,0.3116,0.244,0.5581,25,0,0.0,7.8
2024-11-27,V-016,223,92594.6,47152.42,45442.17,0.3071,0.2428,0.5631,25,1,931.13,7.76
2026-02-12,V-016,201,110858.94,57100.8,53758.14,0.3295,0.2217,0.5076,23,1,6071.01,7.67
2025-02-11,V-016,232,87712.52,45773.13,41939.37,0.2894,0.2545,0.5859,31,0,0.0,8.09
2025-10-16,V-016,198,111694.49,56975.7,54718.75,0.3225,0.228,0.5,30,0,0.0,8.0
2025-12-18,V-016,189,111578.16,56873.32,54704.79,0.297,0.2222,0.4773,32,2,5696.88,8.1
2024-12-07,V-016,163,127459.09,66159.68,61299.36,0.2922,0.2658,0.4116,34,0,0.0,8.24
2026-03-06,V-016,262,193546.5,101682.61,91863.91,0.2974,0.2231,0.6616,28,2,10543.4,7.92
2025-01-25,V-016,182,148292.32,76931.02,71361.3,0.2874,0.2203,0.4596,21,0,0.0,7.56
2025-09-12,V-016,279,219352.63,113937.04,105415.57,0.2928,0.2478,0.7045,26,2,10308.65,7.82
2024-12-14,V-016,166,136629.98,71225.69,65404.31,0.2936,0.2426,0.4192,43,0,0.0,8.67
2025-09-26,V-016,223,170430.01,89702.79,80727.25,0.3165,0.249,0.5631,23,0,0.0,7.69
2025-12-22,V-016,212,83568.15,44630.64,38937.54,0.2905,0.2359,0.5354,32,0,0.0,8.13
2025-03-29,V-016,242,194985.23,100327.25,94658.02,0.3212,0.2544,0.6111,25,1,8600.84,7.78
2025-12-10,V-016,228,101668.08,53250.47,48417.64,0.2858,0.245,0.5758,25,1,2760.11,7.78
2025-01-10,V-016,267,194896.83,102503.31,92393.59,0.2965,0.2533,0.6742,20,1,2703.71,7.5
2026-03-25,V-016,234,99410.43,52336.14,47074.24,0.3152,0.2554,0.5909,30,0,0.0,8.0
2025-10-09,V-016,228,124627.09,65563.75,59063.35,0.3129,0.2699,0.5758,26,0,0.0,7.81
2025-09-02,V-016,297,111848.15,57111.71,54736.46,0.3037,0.2222,0.75,28,2,3902.08,7.9
2025-08-04,V-016,188,68647.51,35885.35,32762.16,0.3111,0.2372,0.4747,25,0,0.0,7.75
2025-06-30,V-016,208,85395.25,45288.66,40106.61,0.293,0.2386,0.5253,21,0,0.0,7.57
2025-10-27,V-016,219,85617.95,45973.82,39644.15,0.3045,0.2447,0.553,28,2,3399.63,7.94
2025-10-19,V-016,208,128877.47,67162.71,61714.79,0.3281,0.2642,0.5253,24,1,5307.66,7.73
2025-10-14,V-016,196,79185.68,41431.79,37753.87,0.3036,0.2639,0.4949,21,1,2380.37,7.58
2025-06-27,V-016,292,223323.64,114535.34,108788.31,0.314,0.2403,0.7374,28,1,3185.81,7.93
2026-04-26,V-016,264,172612.57,89757.11,82855.42,0.3089,0.2375,0.6667,26,1,2914.43,7.84
2025-11-30,V-016,196,123204.69,64858.76,58345.91,0.2997,0.2301,0.4949,34,2,9741.82,8.22
2024-11-10,V-016,233,154621.28,79518.54,75102.74,0.3152,0.2439,0.5884,29,0,0.0,7.97
2025-04-23,V-016,162,71093.2,35889.6,35203.57,0.3064,0.2285,0.4091,35,0,0.0,8.25
2025-11-27,V-016,197,110759.35,57845.69,52913.65,0.2918,0.2213,0.4975,32,1,3010.44,8.1
2025-07-23,V-016,128,58283.63,30588.02,27695.59,0.313,0.2573,0.3232,26,1,3348.33,7.81
2025-10-18,V-016,245,196501.1,101359.51,95141.63,0.3179,0.262,0.6187,22,1,8508.51,7.65
